width,height,is_grayscale,color_coverage
./out/kaggle/rose/8926641787_d2515dfe8f_m.jpg,240,240,False,5
./out/kaggle/rose/3276552939_8c31b22d3e.jpg,500,333,False,13
./out/kaggle/rose/11233672494_d8bf0a3dbf_n.jpg,320,240,False,9
./out/kaggle/rose/5526964611_76ef13025c_n.jpg,320,231,False,11
./out/kaggle/rose/3742168238_d961937e68_n.jpg,320,274,False,15
./out/kaggle/rose/5001848135_63300a26a8_n.jpg,159,240,False,6
./out/kaggle/rose/16545641666_2781e542a0_m.jpg,162,240,False,26
./out/kaggle/rose/2609353769_dc3654f12f.jpg,500,375,False,2
./out/kaggle/rose/5002461124_dc5988bbc9_n.jpg,240,159,False,0
./out/kaggle/rose/14001990976_bd2da42dbc.jpg,500,333,False,6
./out/kaggle/rose/5002449706_647ffe5249_n.jpg,240,159,False,3
./out/kaggle/rose/7147367479_f7a6ef0798.jpg,500,333,False,6
./out/kaggle/rose/33185001420_dc8f571c4f_n.jpg,196,240,False,6
./out/kaggle/rose/14810868100_87eb739f26_m.jpg,178,240,False,12
./out/kaggle/rose/4654893119_45d232016b.jpg,500,281,False,18
./out/kaggle/rose/26811158051_8f264eea6b_n.jpg,240,180,False,10
./out/kaggle/rose/18486171962_c46dbd067d_n.jpg,240,135,False,19
./out/kaggle/rose/17040847367_b54d05bf52.jpg,500,253,False,8
./out/kaggle/rose/6864417932_36fa4ceecf_n.jpg,320,252,False,6
./out/kaggle/rose/15972975956_9a770ca9dd_n.jpg,240,159,False,1
./out/kaggle/rose/5398974188_799753449c.jpg,500,333,False,8
./out/kaggle/rose/2677417735_a697052d2d_n.jpg,320,240,False,29
./out/kaggle/rose/7474125638_332be2863e_n.jpg,240,159,False,6
./out/kaggle/rose/537207677_f96a0507bb.jpg,500,375,False,5
./out/kaggle/rose/8667101118_87ea757b15.jpg,500,281,False,0
./out/kaggle/rose/4505921907_21c8002fde.jpg,500,333,False,6
./out/kaggle/rose/18302672248_38fe0f70af_n.jpg,240,120,False,48
./out/kaggle/rose/4061451210_1650590c6a.jpg,500,333,False,26
./out/kaggle/rose/10503217854_e66a804309.jpg,500,333,False,47
./out/kaggle/rose/17305246720_1866d6303b.jpg,500,313,False,1
./out/kaggle/rose/8747396730_966149e6fe_n.jpg,320,247,False,1
./out/kaggle/rose/563847503_89e9756c80.jpg,500,333,False,4
./out/kaggle/rose/5002458392_f465ed905e_n.jpg,240,159,False,4
