width,height,is_grayscale,color_coverage
./out/kaggle/daisy/6089825811_80f253fbe1.jpg,500,333,False,11
./out/kaggle/daisy/11834945233_a53b7a92ac_m.jpg,193,240,False,5
./out/kaggle/daisy/2828733818_1c1ed0089d_n.jpg,320,240,False,73
./out/kaggle/daisy/2611119198_9d46b94392.jpg,500,385,False,36
./out/kaggle/daisy/18635898912_eb8e058ef0.jpg,500,229,False,59
./out/kaggle/daisy/21805938544_bf6bb0e4bc.jpg,500,333,False,44
./out/kaggle/daisy/14167543177_cd36b54ac6_n.jpg,320,240,False,50
./out/kaggle/daisy/3386988684_bc5a66005e.jpg,500,333,False,73
./out/kaggle/daisy/3628485766_4ff937954a_n.jpg,320,240,False,69
./out/kaggle/daisy/3661613900_b15ca1d35d_m.jpg,205,240,False,31
./out/kaggle/daisy/5944315415_2be8abeb2f_m.jpg,240,240,False,11
./out/kaggle/daisy/6910811638_aa6f17df23.jpg,500,281,False,6
./out/kaggle/daisy/34532930772_5cc5fc600d_n.jpg,240,159,False,0
./out/kaggle/daisy/2514748602_343d4727c0_n.jpg,320,240,False,52
./out/kaggle/daisy/107592979_aaa9cdfe78_m.jpg,240,240,False,55
./out/kaggle/daisy/2509545845_99e79cb8a2_n.jpg,320,213,False,61
./out/kaggle/daisy/6480809771_b1e14c5cc2_m.jpg,192,240,False,28
./out/kaggle/daisy/5054771689_00dd40b971_n.jpg,320,213,False,17
./out/kaggle/daisy/16737503507_431768a927.jpg,500,333,False,90
./out/kaggle/daisy/2666572212_2caca8de9f_n.jpg,320,250,False,18
./out/kaggle/daisy/5684911529_88a7ae32ba_n.jpg,320,213,False,31
./out/kaggle/daisy/176375506_201859bb92_m.jpg,180,240,False,63
./out/kaggle/daisy/19865728236_a62f8f445b_n.jpg,320,240,False,93
./out/kaggle/daisy/2607132536_d95198e619_n.jpg,320,240,False,46
./out/kaggle/daisy/5700781400_65761f3fce.jpg,500,249,False,56
./out/kaggle/daisy/3098641292_76c908ba1f_n.jpg,320,240,False,34
./out/kaggle/daisy/7924174040_444d5bbb8a.jpg,500,333,False,31
./out/kaggle/daisy/34486116262_411e6991f4_n.jpg,240,159,False,36
./out/kaggle/daisy/4538877108_3c793f7987_m.jpg,240,216,False,30
./out/kaggle/daisy/5679288570_b4c52e76d5.jpg,500,333,False,32
./out/kaggle/daisy/2513618768_ff7c004796_m.jpg,240,240,False,68
./out/kaggle/daisy/5896676090_68bb74b1e9_n.jpg,240,148,False,1
./out/kaggle/daisy/14907815010_bff495449f.jpg,500,333,False,17
./out/kaggle/daisy/8740807508_0587f5b7b7.jpg,500,317,False,52
./out/kaggle/daisy/7629784968_b953501902_n.jpg,320,240,False,42
./out/kaggle/daisy/9350942387_5b1d043c26_n.jpg,320,211,False,15
./out/kaggle/daisy/1314069875_da8dc023c6_m.jpg,240,223,False,32
./out/kaggle/daisy/4065883015_4bb6010cb7_n.jpg,320,240,False,33
